etype=CatSet(acetylation|deacetylation|demethylation|deubiquitination|given_gasch|given_gaschphos|glycosylation|kinase_substrate|metabolic_pathway|methylation|modification|neddrub1ylation|phosphatase_substrate|phosphorylation_and_dephosphorylation|ppi|prenylation|proteolyticprocessing|sumoylation|ubiquitination)	GENEA	GENEB	dir	sign	source	pmid
ppi	YJR112W	YPL233W	0	0	nekrasovvs2003|krogannj2006|hornungp2011|westermanns2003|dewulfp2003|collinssr2007	16554755|14581449|14633972|21075115|14565975|17200106
ppi	YJR112W	YPR046W	0	0	schleiffera2012	22561346
ppi	YJR112W	YPR141C	0	0	jinf2012|wongj2007|wangy2012|newmanjr2000	17634282|11087867|22319456|22875988
ppi	YJR113C	YKL155C	0	0	collinssr2007|krogannj2006|saveanuc2001	16554755|17200106|11278769
ppi	YJR119C	YMR216C	0	0	fasoloj2011	21460040
ppi	YJR121W	YKL016C	0	0	buelersa2008|rubinsteinjl2005|lauwc2008|pagadalav2011|babum2012	15581895|21748405|18722382|22940862|18937496
ppi	YJR121W	YLR295C	0	0	buelersa2008|rubinsteinjl2005|lauwc2008|pagadalav2011|babum2012	15581895|21748405|18722382|22940862|18937496
ppi	YJR121W	YML081CA	0	0	babum2012|pagadalav2011	21748405|22940862
ppi	YJR121W	YNL131W	0	0	schmidto2011	21215441
ppi	YJR121W	YNL315C	0	0	wangzg2000|ackermansh1992	10681564|1532796
ppi	YJR121W	YPL078C	0	0	buelersa2008|arnoldi1999|lauwc2008|pagadalav2011|rubinsteinjl2005	15581895|21748405|18722382|9867807|18937496
ppi	YJR121W	YPL271W	0	0	buelersa2008|rubinsteinjl2005|lauwc2008|pagadalav2011|babum2012	15581895|21748405|18722382|22940862|18937496
ppi	YJR122W	YLL027W	0	0	gellingc2008	18086897
ppi	YJR122W	YPR067W	0	0	gellingc2008	18086897
ppi	YJR123W	YLL036C	0	0	stevenssw2002	11804584
ppi	YJR123W	YNL004W	0	0	hurte2004	14769921
ppi	YJR123W	YNL124W	0	0	yangpk2005	15798213
ppi	YJR123W	YNL207W	0	0	campbellmg2011|strunkbs2011	21835981|21283762
ppi	YJR123W	YNL255C	0	0	sammonsma2011|scherrert2011	21232131|21277287
ppi	YJR123W	YOR056C	0	0	neuedera2010	20419091
ppi	YJR125C	YMR197C	0	0	zimmermannj2010|chidambarams2004|wangj2011	20658963|21746902|14630930
ppi	YJR125C	YNR006W	0	0	eugstera2004	15107463
ppi	YJR125C	YOR036W	0	0	copica2007|zimmermannj2010	17344475|20658963
ppi	YJR125C	YPR029C	0	0	duncanmc2003|tarassovk2008	12483220|18467557
ppi	YJR129C	YNL307C	0	0	fasoloj2011	21460040
ppi	YJR132W	YLR113W	0	0	ferrignop1998	9755161
ppi	YJR132W	YLR293C	0	0	greinerm2004|hahns2011|leesj2005	15679097|15864302|21329658
ppi	YJR132W	YLR335W	0	0	albertinim1998	9852143
ppi	YJR132W	YNL027W	0	0	polizottors2001	11535618
ppi	YJR132W	YOR098C	0	0	albertinim1998	9852143
ppi	YJR132W	YPR093C	0	0	friest2007	17485461
ppi	YJR134C	YLR262C	0	0	siniossoglous2001|fridmannsirkisy2004|siniossoglous2006	15128430|11689439|16473623
ppi	YJR134C	YOR216C	0	0	zhangh2009	19591838
ppi	YJR134C	YOR326W	0	0	zhangh2009	19591838
ppi	YJR135C	YLR381W	0	0	wongj2007|krogannj2006|collinssr2007|measdayv2002	11782448|16554755|17200106|17634282
ppi	YJR135C	YPR046W	0	0	yuh2008|uetzp2000|wongj2007|krogannj2006|cheesemanim2002|measdayv2002|itot2001|collinssr2007|schleiffera2012	17634282|11283351|16554755|11782448|12408861|18719252|10688190|22561346|17200106
ppi	YJR135WA	YKL195W	0	0	muellerjm2008|vondermalsburgk2011	17978092|21944719
ppi	YJR135WA	YNR017W	0	0	curransp2002|davisaj2000|leuenbergerd1999	12221072|10469659|10995434
ppi	YJR138W	YLR096W	0	0	breitkreutza2010	20489023
ppi	YJR138W	YLR208W	0	0	dokudovskayas2011	21454883
ppi	YJR138W	YNL307C	0	0	breitkreutza2010	20489023
ppi	YJR138W	YOL138C	0	0	dokudovskayas2011	21454883
ppi	YJR140C	YOR038C	0	0	collinssr2007|prochassonp2005|vishnoin2011	17200106|21782987|16264190
ppi	YJR141W	YPL012W	0	0	dosilm2011	21482668
ppi	YJR144W	YLL006W	0	0	kornmannb2011|meeusens2003	14597773|21825164
ppi	YJR144W	YNL147W	0	0	wardta2012	22912599
ppi	YJR144W	YNL255C	0	0	sammonsma2011|scherrert2011	21232131|21277287
ppi	YJR144W	YOL090W	0	0	wardta2012	22912599
ppi	YJR144W	YPL118W	0	0	wardta2012	22912599
ppi	YJR144W	YPR161C	0	0	breitkreutza2010	20489023
ppi	YJR145C	YNL207W	0	0	strunkbs2011|gavinac2006	21835981|16429126
ppi	YJR154W	YOR351C	0	0	fasoloj2011	21460040
ppi	YJR154W	YPL141C	0	0	fasoloj2011	21460040
ppi	YJR154W	YPR106W	0	0	fasoloj2011	21460040
ppi	YKL002W	YKL041W	0	0	babstm2002	12194857|12194858
ppi	YKL002W	YLR025W	0	0	babstm2002|tarassovk2008	12194857|18467557
ppi	YKL002W	YMR077C	0	0	wangy2012|zhangh2009	22875988|19591838
ppi	YKL002W	YOL100W	0	0	fasoloj2011	21460040
ppi	YKL002W	YPR173C	0	0	wollertt2009|azmiif2008|obitat2007|vajjhalapr2008|vajjhalapr2007	19234443|18266866|17928861|18194652|17408385
ppi	YKL004W	YPL057C	0	0	lismanq2004	14583628
ppi	YKL004W	YPR183W	0	0	lismanq2004	14583628
ppi	YKL005C	YNL031C	0	0	shix2007	17142463
ppi	YKL006CA	YKL196C	0	0	tsuimm2000|kamar2011|tsuimm2001	21987636|11251068|10591633
ppi	YKL006CA	YLR026C	0	0	tsuimm2000|parlatif2002|tsuimm2001|mcnewja1997|kamar2011|holthuisjc1998	11251068|9211930|9427746|21987636|11959998|10591633
ppi	YKL006CA	YLR078C	0	0	tsuimm2000|tsuimm2001	11251068|10591633
ppi	YKL006CA	YLR268W	0	0	tsuimm2000|tsuimm2001	11251068|10591633
ppi	YKL006CA	YOR036W	0	0	tsuimm2000	10591633
ppi	YKL006CA	YOR106W	0	0	tsuimm2001	11251068
ppi	YKL006W	YKL009W	0	0	rodriguezmateosm2009	19789271
ppi	YKL006W	YLR424W	0	0	pandits2006	16945917
ppi	YKL006W	YNL124W	0	0	yangpk2005	15798213
ppi	YKL008C	YLR350W	0	0	lium2012	22328531
ppi	YKL008C	YMR298W	0	0	itot2001|valleeb2005	11283351|15692566
ppi	YKL009W	YKL014C	0	0	dezc2004	15226434
ppi	YKL009W	YKL021C	0	0	saveanuc2007	17308036
ppi	YKL009W	YKL180W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YKR081C	0	0	kemmlers2009|sahasranamana2011|collinssr2007	19797079|21926967|17200106
ppi	YKL009W	YLL045C	0	0	loky2009|collinssr2007|rodriguezmateosm2009	19789271|17200106|19797078
ppi	YKL009W	YLR002C	0	0	kemmlers2009|collinssr2007	19797079|17200106
ppi	YKL009W	YLR009W	0	0	loky2009|saveanuc2003	12808088|19797078
ppi	YKL009W	YLR029C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YLR061W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YLR074C	0	0	kemmlers2009|gavinac2006|gavinac2002	19797079|11805826|16429126
ppi	YKL009W	YLR075W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YLR106C	0	0	kemmlers2009	19797079
ppi	YKL009W	YLR448W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YML073C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YMR049C	0	0	hoy2002|collinssr2007|rodriguezmateosm2009	19789271|17200106|11805837
ppi	YKL009W	YMR121C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YMR230W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YMR242C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YMR290C	0	0	kemmlers2009|collinssr2007|rodriguezmateosm2009	19789271|19797079|17200106
ppi	YKL009W	YNL002C	0	0	kemmlers2009|collinssr2007	19797079|17200106
ppi	YKL009W	YNL061W	0	0	kemmlers2009|rodriguezmateosm2009|gavinac2006|collinssr2007|gavinac2002	19789271|19797079|17200106|11805826|16429126
ppi	YKL009W	YNL069C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YNL110C	0	0	oeffingerm2007|kemmlers2009|collinssr2007	19797079|17922018|17200106
ppi	YKL009W	YNL175C	0	0	kemmlers2009|gavinac2006	19797079|16429126
ppi	YKL009W	YNL182C	0	0	kemmlers2009|collinssr2007	19797079|17200106
ppi	YKL009W	YNL301C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YNR053C	0	0	kemmlers2009|gavinac2006|collinssr2007|rodriguezmateosm2009	19789271|19797079|16429126|17200106
ppi	YKL009W	YOL120C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YOR063W	0	0	collinssr2007|rodriguezmateosm2009	19789271|17200106
ppi	YKL009W	YOR267C	0	0	breitkreutza2010	20489023
ppi	YKL009W	YOR293W	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YOR310C	0	0	garciagomezjj2011	21825077
ppi	YKL009W	YOR312C	0	0	rodriguezmateosm2009	19789271
ppi	YKL009W	YPL093W	0	0	kemmlers2009|collinssr2007|saveanuc2003|rodriguezmateosm2009	12808088|19789271|19797079|17200106
ppi	YKL009W	YPL131W	0	0	kemmlers2009|collinssr2007|rodriguezmateosm2009	19789271|19797079|17200106
ppi	YKL009W	YPL169C	0	0	kemmlers2009	19797079
ppi	YKL009W	YPL220W	0	0	rodriguezmateosm2009	19346338
ppi	YKL009W	YPR016C	0	0	rodriguezmateosm2009|kemmlers2009|gavinac2006|gavinac2002|collinssr2007|graindorgejs2005	16095611|19789271|19797079|16429126|11805826|17200106
ppi	YKL010C	YMR022W	0	0	ravidt2007	17310239
ppi	YKL010C	YOL038W	0	0	xiey2002	12447385
ppi	YKL010C	YOR259C	0	0	xiey2002	12447385
ppi	YKL012W	SNR19	0	0	goernemannj2011	22020974
ppi	YKL012W	YKL074C	0	0	changj2012	22287628
ppi	YKL012W	YLL036C	0	0	stevenssw2002	11804584
ppi	YKL012W	YLR116W	0	0	abovichn1997|changj2012	9150140|22287628
ppi	YKL012W	YLR117C	0	0	chungs1999	10445879
ppi	YKL012W	YML010W	0	0	mooremj2006	17189192
ppi	YKL012W	YPL213W	0	0	tardiffdf2006|schwerb2011	16618970|21558325
ppi	YKL013C	YKL129C	0	0	evangelistam2000	10648568
ppi	YKL013C	YLR370C	0	0	d'agostinojl2005|krogannj2006|gavinac2002|gavinac2006|tarassovk2008|schlechtu2012|collinssr2007	16554755|18467557|16429126|11805826|22615397|16183906|17200106
ppi	YKL013C	YMR109W	0	0	idrissifz2002|evangelistam2000	10648568|12429847
ppi	YKL013C	YNR035C	0	0	daughertykm2008|gavinac2006|collinssr2007|tarassovk2008|gavinac2002	18467557|18381280|17200106|11805826|16429126
ppi	YKL013C	YOR181W	0	0	tarassovk2008|michelota2010	18467557|21035341
ppi	YKL014C	YKL172W	0	0	dezc2004	15226434
ppi	YKL014C	YKR024C	0	0	dezc2004	15226434
ppi	YKL014C	YLL008W	0	0	dezc2004	15226434
ppi	YKL014C	YLR075W	0	0	dezc2004	15226434
ppi	YKL014C	YLR175W	0	0	dezc2004|schwerb2011	15226434|21558325
ppi	YKL014C	YLR197W	0	0	dezc2004	15226434
ppi	YKL014C	YLR249W	0	0	dezc2004	15226434
ppi	YKL014C	YLR276C	0	0	dezc2004	15226434
ppi	YKL014C	YLR335W	0	0	dezc2004	15226434
ppi	YKL014C	YLR340W	0	0	dezc2004	15226434
ppi	YKL014C	YML074C	0	0	dezc2004	15226434
ppi	YKL014C	YMR049C	0	0	dezc2004	15226434
ppi	YKL014C	YMR229C	0	0	dezc2004	15226434
ppi	YKL014C	YMR290C	0	0	collinssr2007|dezc2004	15226434|17200106
ppi	YKL014C	YNL007C	0	0	dezc2004	15226434
ppi	YKL014C	YNL061W	0	0	gavinac2006|collinssr2007|dezc2004|gavinac2002	15226434|17200106|11805826|16429126
ppi	YKL014C	YNL110C	0	0	dezc2004	15226434
ppi	YKL014C	YNL132W	0	0	dezc2004	15226434
ppi	YKL014C	YNL178W	0	0	dezc2004	15226434
ppi	YKL014C	YNL207W	0	0	breitkreutza2010	20489023
ppi	YKL014C	YNL308C	0	0	dezc2004	15226434
ppi	YKL014C	YNR038W	0	0	dezc2004	15226434
ppi	YKL014C	YOL127W	0	0	dezc2004	15226434
ppi	YKL014C	YOL144W	0	0	gavinac2006|collinssr2007|dezc2004	15226434|16429126|17200106
ppi	YKL014C	YOR063W	0	0	dezc2004	15226434
ppi	YKL014C	YOR133W	0	0	dezc2004	15226434
ppi	YKL014C	YOR206W	0	0	dezc2004	15226434
ppi	YKL014C	YOR310C	0	0	dezc2004|schwerb2011	15226434|21558325
ppi	YKL014C	YPL043W	0	0	collinssr2007|dezc2004|gavinac2002	15226434|11805826|17200106
ppi	YKL014C	YPL131W	0	0	dezc2004	15226434
ppi	YKL014C	YPL211W	0	0	dezc2004	15226434
ppi	YKL014C	YPL237W	0	0	dezc2004	15226434
ppi	YKL014C	YPR080W	0	0	dezc2004	15226434
ppi	YKL016C	YLR166C	0	0	decraenejo2006	16624861
ppi	YKL016C	YML081CA	0	0	paumardp2000	10747812
ppi	YKL016C	YPL078C	0	0	arnoldi1999|babum2012	9867807|22940862
ppi	YKL018W	YKL059C	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|nedeae2003	16429126|16554755|17200106|12819204|11742990
ppi	YKL018W	YKR002W	0	0	gavinac2006|krogannj2006|collinssr2007|nedeae2003	16554755|17200106|12819204|16429126
ppi	YKL018W	YLL039C	0	0	vitalianopruniera2008	18849979
ppi	YKL018W	YLR015W	0	0	rogueva2001|millert2001|krogannj2006|zhengs2010|takahashiyh2009|collinssr2007|leejs2007	20498280|16554755|11742990|18083099|17200106|19398585|11687631
ppi	YKL018W	YLR115W	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|nedeae2003	16429126|16554755|17200106|12819204|11742990
ppi	YKL018W	YLR277C	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|nedeae2003	16429126|16554755|17200106|12819204|11742990
ppi	YKL018W	YNL222W	0	0	zhangdw2012|krogannj2006|collinssr2007|nedeae2003	16554755|22235117|12819204|17200106
ppi	YKL018W	YNL317W	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|nedeae2003	16429126|16554755|17200106|12819204|11742990
ppi	YKL018W	YOR179C	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|nedeae2008	16554755|18342605|17200106|16429126|11742990
ppi	YKL018W	YPL138C	0	0	rogueva2001|gavinac2006|krogannj2006|collinssr2007|dehepm2006	16921172|16554755|17200106|16429126|11742990
ppi	YKL018W	YPL169C	0	0	vitalianopruniera2012	22244335
ppi	YKL018W	YPR107C	0	0	gavinac2006|krogannj2006|collinssr2007|nedeae2003	16554755|17200106|12819204|16429126
ppi	YKL020C	YKL213C	0	0	rumpfs2006	16427015
ppi	YKL021C	YKL082C	0	0	saveanuc2007	17308036
ppi	YKL021C	YKL172W	0	0	saveanuc2007	17308036
ppi	YKL021C	YKR024C	0	0	saveanuc2007	17308036
ppi	YKL021C	YLL008W	0	0	saveanuc2007	17308036
ppi	YKL021C	YLR002C	0	0	saveanuc2007	17308036
ppi	YKL021C	YLR009W	0	0	saveanuc2007|saveanuc2003	12808088|17308036
ppi	YKL021C	YLR175W	0	0	saveanuc2007	17308036
ppi	YKL021C	YLR197W	0	0	saveanuc2007	17308036
ppi	YKL021C	YLR276C	0	0	saveanuc2007	17308036
ppi	YKL021C	YLR449W	0	0	saveanuc2007	17308036
ppi	YKL021C	YML074C	0	0	saveanuc2007	17308036
ppi	YKL021C	YMR049C	0	0	hoy2002|saveanuc2007	17308036|11805837
ppi	YKL021C	YMR229C	0	0	saveanuc2007	17308036
ppi	YKL021C	YMR290C	0	0	saveanuc2007	17308036
ppi	YKL021C	YNL002C	0	0	saveanuc2007	17308036
ppi	YKL021C	YNL061W	0	0	hoy2002|saveanuc2007	17308036|11805837
ppi	YKL021C	YNL110C	0	0	saveanuc2007	17308036
ppi	YKL021C	YOL041C	0	0	saveanuc2007	17308036
ppi	YKL021C	YOL077C	0	0	saveanuc2007	17308036
ppi	YKL021C	YOR206W	0	0	saveanuc2007	17308036
ppi	YKL021C	YOR272W	0	0	saveanuc2007	17308036
ppi	YKL021C	YPL093W	0	0	saveanuc2007	17308036
ppi	YKL021C	YPL211W	0	0	saveanuc2007	17308036
ppi	YKL021C	YPR016C	0	0	hoy2002|saveanuc2007|graindorgejs2005	17308036|16095611|11805837
ppi	YKL021C	YPR143W	0	0	saveanuc2007	17308036
ppi	YKL022C	YKL145W	0	0	vermar2000	11029046
ppi	YKL022C	YLR102C	0	0	camassesa2003|passmorela2005|blethrowjd2007|carrollcw2005|zachariaew1998|grossbergerr1999|oelschlaegelt2005|carrollcw2002|gavinac2006|schwickartm2004|buschhornba2010|passmorela2003|collinssr2007	9469814|15797379|10318877|17200106|16429126|12402045|15649358|15060174|16364911|17406682|12887895|21186364|16275330|12574115
ppi	YKL022C	YLR127C	0	0	gavinac2002|krogannj2006|camassesa2003|passmorela2005|yuh1998|blethrowjd2007|carrollcw2005|zachariaew1998|grossbergerr1999|oelschlaegelt2005|carrollcw2002|gavinac2006|schwickartm2004|buschhornba2010|passmorela2003|collinssr2007	9469814|17406682|15797379|10318877|16554755|17200106|16429126|12402045|15649358|15060174|9469815|16364911|11805826|12887895|21186364|16275330|12574115
ppi	YKL022C	YNL172W	0	0	zachariaew1996|camassesa2003|passmorela2005|blethrowjd2007|carrollcw2005|zachariaew1998|grossbergerr1999|oelschlaegelt2005|carrollcw2002|gavinac2006|schwickartm2004|thorntonbr2006|buschhornba2010|passmorela2003|collinssr2007	16481473|9469814|15797379|10318877|17200106|16429126|12402045|15649358|15060174|8895471|16364911|17406682|12887895|21186364|16275330|12574115
ppi	YKL022C	YOR249C	0	0	camassesa2003|passmorela2005|blethrowjd2007|carrollcw2005|zachariaew1998|grossbergerr1999|oelschlaegelt2005|carrollcw2002|gavinac2006|schwickartm2004|buschhornba2010|passmorela2003|collinssr2007	9469814|15797379|10318877|17200106|16429126|12402045|15649358|15060174|16364911|17406682|12887895|21186364|16275330|12574115
ppi	YKL023W	YKL117W	0	0	echtenkampfj2011	21777812
ppi	YKL023W	YKL166C	0	0	fasoloj2011	21460040
ppi	YKL023W	YNL298W	0	0	fasoloj2011	21460040
ppi	YKL023W	YOL061W	0	0	fasoloj2011	21460040
ppi	YKL023W	YPL026C	0	0	fasoloj2011	21460040
ppi	YKL028W	YKR062W	0	0	sakuraih1997|uetzp2000|krogannj2006|gruenbergs2012|luoj2011|brooksma2010|kuldellnh1997|collinssr2007	20826334|9405484|16554755|22751016|9271406|10688190|22067100|17200106
ppi	YKL028W	YLR005W	0	0	murakamik2012	22411836
ppi	YKL028W	YOL051W	0	0	badil2001|limmk2007|sakuraih1996|sakuraih1997	8790357|11523780|17919657|9405484
ppi	YKL028W	YOR151C	0	0	gruenbergs2012	22751016
ppi	YKL028W	YOR352W	0	0	murakamik2012	22411836
ppi	YKL028W	YPL122C	0	0	murakamik2012	22411836
ppi	YKL028W	YPR025C	0	0	murakamik2012	22411836
ppi	YKL028W	YPR052C	0	0	xuex2008	18448120
ppi	YKL028W	YPR056W	0	0	murakamik2012	22411836
ppi	YKL034W	YOL073C	0	0	ryancj2012	22681890
ppi	YKL035W	YLR371W	0	0	cardoncm2012	22296835
ppi	YKL038W	YOR047C	0	0	tomascobosl2002|itot2001|polishja2005|lakshmananj2003	15489524|14508605|11283351|12220226
ppi	YKL039W	YOL018C	0	0	inadomeh2005	16107716
ppi	YKL041W	YKR035WA	0	0	nickersondp2006|nickersondp2010	17130288|20089837
ppi	YKL041W	YLR025W	0	0	daviesba2010|krogannj2006|bowersk2004|teisd2008|tarassovk2008|weissp2009	19725809|20702581|16554755|18467557|18854142|15086794
ppi	YKL041W	YMR077C	0	0	shestakovaa2010|babstm2002	12194857|12194858|20110351
ppi	YKL041W	YPL002C	0	0	babstm2002	12194858
ppi	YKL041W	YPR173C	0	0	wollertt2009	19234443
ppi	YKL042W	YNL053W	0	0	breitkreutza2010	20489023
ppi	YKL042W	YNL084C	0	0	wangy2012	22875988
ppi	YKL042W	YNL225C	0	0	adamsir1999|mathiesonem2010|mullereg2005|elliotts1999	20826607|10330408|15872084|10339566
ppi	YKL042W	YOL069W	0	0	wangy2012|newmanjr2000	11087867|22875988
ppi	YKL042W	YOL091W	0	0	knopm2000	10899120
ppi	YKL042W	YOR233W	0	0	bertazzidt2011	21670215
ppi	YKL042W	YOR373W	0	0	elliotts1999	10339566
ppi	YKL042W	YPL124W	0	0	mullereg2005|elliotts1999	15872084|10339566
ppi	YKL042W	YPR120C	0	0	archambaultv2004|maekawah2003	12554645|15200949
ppi	YKL045W	YNL102W	0	0	nunezramirezr2011|kilkennyml2012|gavinac2006|collinssr2007	22593576|21715379|16429126|17200106
ppi	YKL045W	YNL262W	0	0	brookerg1991	2037567
ppi	YKL045W	YPR019W	0	0	gambusa2009	19661920
ppi	YKL048C	YKL181W	0	0	fasoloj2011	21460040
ppi	YKL048C	YLL008W	0	0	fasoloj2011	21460040
ppi	YKL048C	YLR060W	0	0	fasoloj2011	21460040
ppi	YKL048C	YLR096W	0	0	breitkreutza2010	20489023
ppi	YKL048C	YML062C	0	0	fasoloj2011	21460040
ppi	YKL048C	YMR235C	0	0	fasoloj2011	21460040
ppi	YKL049C	YKL052C	0	0	collinska2005	16207811
ppi	YKL049C	YKL089W	0	0	ranjitkarp2010|collinska2005|westermanns2003|pinskyba2003	16207811|14581449|21070971|14602074
ppi	YKL049C	YMR001C	0	0	ranjitkarp2010|sneadjl2007	18022565|21070971
ppi	YKL049C	YNL030W	0	0	ranjitkarp2010|xiaoh2011|gilmorejm2011|camahortr2009	22199229|19782029|21070971|21816344
ppi	YKL049C	YNL031C	0	0	gilmorejm2011|lochmannb2012	22199229|22693454
ppi	YKL049C	YPL018W	0	0	ranjitkarp2010|collinska2005|cheny2000|ortizj1999	10958698|16207811|21070971|10323865
ppi	YKL049C	YPL233W	0	0	pinskyba2003	14602074
ppi	YKL051W	YLR305C	0	0	audhyaa2002	12015967
ppi	YKL051W	YNL055C	0	0	butcherra2003	12837385
ppi	YKL052C	YKL138CA	0	0	westermanns2005|wongj2007|lijm2005	17634282|15664196|15632076
ppi	YKL052C	YKL180W	0	0	liy2002	11799062
ppi	YKL052C	YKR037C	0	0	gestautdr2008|krogannj2006|lijm2005|mirandajj2007|liy2002|mirandajj2005|collinssr2007	17460120|18364702|16554755|11799062|15640796|17200106|15632076
ppi	YKL052C	YKR083C	0	0	yuh2008|ikeuchia2010|uetzp2000|wongj2007|krogannj2006|mirandajj2007|jankec2002|itot2001|liy2002|collinssr2007	17634282|11283351|17460120|16554755|20730753|11782438|11799062|18719252|10688190|17200106
ppi	YKL052C	YML024W	0	0	liy2002	11799062
ppi	YKL052C	YNR031C	0	0	fasoloj2011	21460040
ppi	YKL052C	YOR351C	0	0	fasoloj2011	21460040
ppi	YKL053CA	YLR168C	0	0	pottingc2010|tamuray2010	20622808|20657548
ppi	YKL053CA	YLR193C	0	0	pottingc2010|tamuray2010|connerthm2012	20622808|20657548|23042293
ppi	YKL054C	YOL012C	0	0	tianr2011	21520965
ppi	YKL055C	YML091C	0	0	daoudr2011	22034500
ppi	YKL057C	YKL068W	0	0	allennp2001|alberf2007|allennp2002	11387327|18046405|12543930
ppi	YKL057C	YKR082W	0	0	lutzmannm2005|alberf2007|seohs2009	15741174|19706512|18046405
ppi	YKL057C	YLL039C	0	0	zivi2011|hayakawaa2012|pengj2003	12872131|22213798|21427232
ppi	YKL057C	YLR208W	0	0	gavinac2006|collinssr2007|lutzmannm2005|alberf2007|gavinac2002	15741174|18046405|17200106|11805826|16429126
ppi	YKL057C	YML103C	0	0	damelinm2002	12496130
ppi	YKL057C	YMR047C	0	0	routmp2000|allennp2002	10684247|12543930
ppi	YKL057C	YMR153W	0	0	alberf2007	18046405
ppi	YKL057C	YOR098C	0	0	alberf2007	18046405
ppi	YKL058W	YML007W	0	0	kraemersm2006	16835452
ppi	YKL058W	YML015C	0	0	kraemersm2001|robinsonmm2005	11238911|15657423
ppi	YKL058W	YMR005W	0	0	warfieldl2004	15132995
ppi	YKL058W	YOL051W	0	0	limmk2007	17919657
ppi	YKL058W	YOR194C	0	0	yuh2008|xiej2000|kraemersm2001|wangsm2001|krogannj2006|gavinac2002|kangjj1995|wadepa1996|brooksma2010|collinssr2007	11223526|20826334|16554755|11238911|10675336|18719252|8657139|11805826|17200106|7862117
ppi	YKL058W	YPR086W	0	0	wangsm2001	11223526
ppi	YKL059C	YKR002W	0	0	krogannj2006|gavinac2002|gavinac2006|volt2001|collinssr2007|nedeae2003	11713271|16554755|16429126|12819204|11805826|17200106
ppi	YKL059C	YLR115W	0	0	krogannj2006|gavinac2002|gavinac2006|krogannj2004|volt2001|collinssr2007|nedeae2003	11713271|16554755|17200106|16429126|12819204|11805826|14759368
ppi	YKL059C	YLR277C	0	0	krogannj2006|gavinac2002|gavinac2006|krogannj2004|volt2001|collinssr2007|nedeae2003	11713271|16554755|17200106|16429126|12819204|11805826|14759368
ppi	YKL059C	YNL222W	0	0	zhangdw2012|collinssr2007|nedeae2003	22235117|12819204|17200106
ppi	YKL059C	YNL317W	0	0	dichtlb2002|krogannj2006|gavinac2002|gavinac2006|volt2001|collinssr2007|nedeae2003	11713271|16554755|16429126|12819204|11805826|12453421|17200106
ppi	YKL059C	YPR107C	0	0	gavinac2006|krogannj2006|collinssr2007|nedeae2003|gavinac2002	16429126|16554755|17200106|11805826|12819204
ppi	YKL060C	YLR340W	0	0	krokowskid2007	17307145
ppi	YKL062W	YMR172W	0	0	thornetw2011	21193057
ppi	YKL062W	YNL136W	0	0	mitchelll2008	18212056
ppi	YKL062W	YOR244W	0	0	mitchelll2008	18212056
ppi	YKL062W	YPL203W	0	0	breitkreutza2010	20489023
ppi	YKL062W	YPL204W	0	0	breitkreutza2010	20489023
ppi	YKL064W	YNL307C	0	0	breitkreutza2010	20489023
ppi	YKL064W	YPL153C	0	0	smolkamb2006	17130285
ppi	YKL065C	YLR378C	0	0	wilsonjd2010	20378542
ppi	YKL065C	YOR254C	0	0	wilsonjd2010	20378542
ppi	YKL067W	YML064C	0	0	hoy2002|itot2001	11283351|11805837
ppi	YKL067W	YMR203W	0	0	amuthab2003	12472466
ppi	YKL068W	YKR082W	0	0	allennp2001|alberf2007|allennp2002	11387327|18046405|12543930
ppi	YKL068W	YLL024C	0	0	allennp2001|allennp2002	11387327|12543930
ppi	YKL068W	YLR335W	0	0	allennp2001|allennp2002	11387327|12543930
ppi	YKL068W	YLR347C	0	0	patelss2008|tetenbaumnovattj2012|aitchisonjd1996|iovinemk1997|allennp2001|tarassovk2008|pyhtilab2003|allennp2002	22357553|8849456|18467557|12917401|11387327|9151683|17897934|12543930
ppi	YKL068W	YML103C	0	0	allennp2001|alberf2007|allennp2002	11387327|18046405|12543930
ppi	YKL068W	YMR047C	0	0	patelss2008|routmp2000|alberf2007|routmp1993|tarassovk2008|itot2001	11283351|10684247|18467557|8227139|18046405|17897934
ppi	YKL068W	YMR080C	0	0	nazarenust2005	15716093
ppi	YKL068W	YMR129W	0	0	alberf2007	18046405
ppi	YKL068W	YMR308C	0	0	tetenbaumnovattj2012|allennp2001|allennp2002	11387327|22357553|12543930
